danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.476,0.869,2,-4.13,1,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47,audio_features,0RQubSwJFQaAHxKC5HQfFb,spotify:track:0RQubSwJFQaAHxKC5HQfFb,https://api.spotify.com/v1/tracks/0RQubSwJFQaAHxKC5HQfFb,https://api.spotify.com/v1/audio-analysis/0RQubSwJFQaAHxKC5HQfFb,219314,4
0.467,0.381,0,-13.808,1,0.0264,0.235,0.123,0.187,0.697,81.754,audio_features,1Qc7zCw6k2KTvSEl4IKSdP,spotify:track:1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/tracks/1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/audio-analysis/1Qc7zCw6k2KTvSEl4IKSdP,350467,4
0.644,0.623,11,-9.209,0,0.0358,0.409,0.015,0.378,0.777,91.661,audio_features,4YJHaGo3uS2LqLjNz0ubTQ,spotify:track:4YJHaGo3uS2LqLjNz0ubTQ,https://api.spotify.com/v1/tracks/4YJHaGo3uS2LqLjNz0ubTQ,https://api.spotify.com/v1/audio-analysis/4YJHaGo3uS2LqLjNz0ubTQ,358253,4
0.504,0.729,0,-4.91,1,0.0404,0.0947,8.85e-06,0.114,0.563,77.472,audio_features,1LKGxJ4AVGDXTFBNOe0804,spotify:track:1LKGxJ4AVGDXTFBNOe0804,https://api.spotify.com/v1/tracks/1LKGxJ4AVGDXTFBNOe0804,https://api.spotify.com/v1/audio-analysis/1LKGxJ4AVGDXTFBNOe0804,290653,4
0.26,0.978,8,-3.842,1,0.217,0.0005,0.000107,0.28,0.272,133.104,audio_features,5sKEMQmbR2QKn3xXs9KVTk,spotify:track:5sKEMQmbR2QKn3xXs9KVTk,https://api.spotify.com/v1/tracks/5sKEMQmbR2QKn3xXs9KVTk,https://api.spotify.com/v1/audio-analysis/5sKEMQmbR2QKn3xXs9KVTk,220533,4
0.563,0.299,4,-9.909,1,0.032,0.49,0.0,0.305,0.129,115.147,audio_features,6VL8CcFIupoA2VBt4GDoGv,spotify:track:6VL8CcFIupoA2VBt4GDoGv,https://api.spotify.com/v1/tracks/6VL8CcFIupoA2VBt4GDoGv,https://api.spotify.com/v1/audio-analysis/6VL8CcFIupoA2VBt4GDoGv,272655,4
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4
0.538,0.721,2,-5.974,1,0.0342,0.19,5.73e-05,0.0723,0.339,141.969,audio_features,10XGiS6tt8eNJg2HeXVQEJ,spotify:track:10XGiS6tt8eNJg2HeXVQEJ,https://api.spotify.com/v1/tracks/10XGiS6tt8eNJg2HeXVQEJ,https://api.spotify.com/v1/audio-analysis/10XGiS6tt8eNJg2HeXVQEJ,211740,4
0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,audio_features,1SwE3FURO4wYshsLRggtfv,spotify:track:1SwE3FURO4wYshsLRggtfv,https://api.spotify.com/v1/tracks/1SwE3FURO4wYshsLRggtfv,https://api.spotify.com/v1/audio-analysis/1SwE3FURO4wYshsLRggtfv,382834,1
0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,audio_features,5nbNdS5SKdpiDZjCBh8W7b,spotify:track:5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/tracks/5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/audio-analysis/5nbNdS5SKdpiDZjCBh8W7b,262613,4
0.395,0.337,5,-10.71,0,0.0472,0.338,0.0438,0.165,0.586,178.287,audio_features,3L8DnKNfRS3vv13t1E5jc3,spotify:track:3L8DnKNfRS3vv13t1E5jc3,https://api.spotify.com/v1/tracks/3L8DnKNfRS3vv13t1E5jc3,https://api.spotify.com/v1/audio-analysis/3L8DnKNfRS3vv13t1E5jc3,383707,3
0.445,0.966,2,-3.751,1,0.054,0.0149,0.000915,0.164,0.321,109.482,audio_features,4iu49FeQQGiUh2Dn1A8qCl,spotify:track:4iu49FeQQGiUh2Dn1A8qCl,https://api.spotify.com/v1/tracks/4iu49FeQQGiUh2Dn1A8qCl,https://api.spotify.com/v1/audio-analysis/4iu49FeQQGiUh2Dn1A8qCl,215867,4
0.325,0.903,2,-3.173,1,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,audio_features,7d9sZF7jmepe2EYdETlNWK,spotify:track:7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/tracks/7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/audio-analysis/7d9sZF7jmepe2EYdETlNWK,218600,4
0.49,0.781,11,-10.1,0,0.268,0.0108,0.00118,0.065,0.764,79.166,audio_features,1Wj8TbAEUGChMPD1vvsUat,spotify:track:1Wj8TbAEUGChMPD1vvsUat,https://api.spotify.com/v1/tracks/1Wj8TbAEUGChMPD1vvsUat,https://api.spotify.com/v1/audio-analysis/1Wj8TbAEUGChMPD1vvsUat,180173,4
0.533,0.907,7,-2.5,1,0.123,0.023,5.96e-05,0.617,0.512,142.098,audio_features,3azzw8vbVQUYQP4SXajDVN,spotify:track:3azzw8vbVQUYQP4SXajDVN,https://api.spotify.com/v1/tracks/3azzw8vbVQUYQP4SXajDVN,https://api.spotify.com/v1/audio-analysis/3azzw8vbVQUYQP4SXajDVN,207335,4
0.374,0.896,0,-4.668,1,0.0424,0.0181,0.000205,0.356,0.511,148.593,audio_features,4dSHIPkmOqNMG3pE5O6vPn,spotify:track:4dSHIPkmOqNMG3pE5O6vPn,https://api.spotify.com/v1/tracks/4dSHIPkmOqNMG3pE5O6vPn,https://api.spotify.com/v1/audio-analysis/4dSHIPkmOqNMG3pE5O6vPn,235816,4
0.547,0.853,3,-2.49,0,0.0355,0.2,2.98e-06,0.254,0.723,137.561,audio_features,6n7eECmtIZt6TX6wF6vHZe,spotify:track:6n7eECmtIZt6TX6wF6vHZe,https://api.spotify.com/v1/tracks/6n7eECmtIZt6TX6wF6vHZe,https://api.spotify.com/v1/audio-analysis/6n7eECmtIZt6TX6wF6vHZe,219293,4
0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4
0.249,0.97,1,-5.879,1,0.121,0.0226,0.13,0.0701,0.26,165.059,audio_features,0fmsS6mNtTTKjsBTXoh0KN,spotify:track:0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/tracks/0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/audio-analysis/0fmsS6mNtTTKjsBTXoh0KN,166480,4
0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,5c5a2Ptu8eyIpljhQHjIqk,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493,4
0.713,0.911,9,-5.45,1,0.0467,0.00808,0.0,0.131,0.927,134.822,audio_features,3nABlIAhAuI5YdL4EExmvt,spotify:track:3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/tracks/3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/audio-analysis/3nABlIAhAuI5YdL4EExmvt,233960,4
0.514,0.865,5,-4.608,0,0.0959,0.00363,0.0,0.345,0.489,100.053,audio_features,7Ds5R4lrpWAtVGAspvd5lE,spotify:track:7Ds5R4lrpWAtVGAspvd5lE,https://api.spotify.com/v1/tracks/7Ds5R4lrpWAtVGAspvd5lE,https://api.spotify.com/v1/audio-analysis/7Ds5R4lrpWAtVGAspvd5lE,190200,4
0.576,0.928,1,-3.543,1,0.0506,0.0316,5.44e-06,0.243,0.353,125.006,audio_features,6nHbQYZcPQSuzRVRmnKaCP,spotify:track:6nHbQYZcPQSuzRVRmnKaCP,https://api.spotify.com/v1/tracks/6nHbQYZcPQSuzRVRmnKaCP,https://api.spotify.com/v1/audio-analysis/6nHbQYZcPQSuzRVRmnKaCP,207931,4
0.498,0.912,7,-4.156,1,0.205,0.00133,0.000464,0.0876,0.456,89.995,audio_features,784C7AyqUuTQNvJxigMZTS,spotify:track:784C7AyqUuTQNvJxigMZTS,https://api.spotify.com/v1/tracks/784C7AyqUuTQNvJxigMZTS,https://api.spotify.com/v1/audio-analysis/784C7AyqUuTQNvJxigMZTS,192729,4
0.456,0.915,7,-4.508,1,0.206,0.000696,9.95e-05,0.428,0.403,154.946,audio_features,0xoyUiHhxVH4gwb0CRgNmg,spotify:track:0xoyUiHhxVH4gwb0CRgNmg,https://api.spotify.com/v1/tracks/0xoyUiHhxVH4gwb0CRgNmg,https://api.spotify.com/v1/audio-analysis/0xoyUiHhxVH4gwb0CRgNmg,210685,4
0.431,0.899,1,-2.88,1,0.135,0.000546,0.000432,0.346,0.553,85.019,audio_features,6gfUOprNMeD8amncMOSFl0,spotify:track:6gfUOprNMeD8amncMOSFl0,https://api.spotify.com/v1/tracks/6gfUOprNMeD8amncMOSFl0,https://api.spotify.com/v1/audio-analysis/6gfUOprNMeD8amncMOSFl0,192176,4
0.507,0.929,0,-3.246,0,0.0756,4.37e-05,1.52e-05,0.397,0.429,101.05,audio_features,73QoCfWJJWbRYmm5nCH5Y2,spotify:track:73QoCfWJJWbRYmm5nCH5Y2,https://api.spotify.com/v1/tracks/73QoCfWJJWbRYmm5nCH5Y2,https://api.spotify.com/v1/audio-analysis/73QoCfWJJWbRYmm5nCH5Y2,220066,4
0.606,0.969,2,-4.272,1,0.0726,3.16e-05,0.00483,0.246,0.361,125.019,audio_features,4CQH8JIwp62Qy5EMnfNK1c,spotify:track:4CQH8JIwp62Qy5EMnfNK1c,https://api.spotify.com/v1/tracks/4CQH8JIwp62Qy5EMnfNK1c,https://api.spotify.com/v1/audio-analysis/4CQH8JIwp62Qy5EMnfNK1c,205440,4
0.492,0.869,0,-6.403,1,0.0673,0.000879,0.00185,0.588,0.136,123.118,audio_features,2OYtcqflvzQwh3cMPmTHs4,spotify:track:2OYtcqflvzQwh3cMPmTHs4,https://api.spotify.com/v1/tracks/2OYtcqflvzQwh3cMPmTHs4,https://api.spotify.com/v1/audio-analysis/2OYtcqflvzQwh3cMPmTHs4,234945,4
0.574,0.818,3,-5.452,0,0.0813,0.00186,0.0,0.675,0.644,99.942,audio_features,1ED1SD4TRK5NprtJ837Eaa,spotify:track:1ED1SD4TRK5NprtJ837Eaa,https://api.spotify.com/v1/tracks/1ED1SD4TRK5NprtJ837Eaa,https://api.spotify.com/v1/audio-analysis/1ED1SD4TRK5NprtJ837Eaa,174283,4
0.495,0.961,2,-3.798,1,0.145,0.000251,0.0,0.0729,0.403,100.036,audio_features,0HLRccMV34ON7T0hH1qEVn,spotify:track:0HLRccMV34ON7T0hH1qEVn,https://api.spotify.com/v1/tracks/0HLRccMV34ON7T0hH1qEVn,https://api.spotify.com/v1/audio-analysis/0HLRccMV34ON7T0hH1qEVn,211720,4
0.563,0.809,11,-4.294,1,0.0387,0.00644,4.07e-06,0.173,0.348,130.027,audio_features,32NLJBaveYOK3fO3oTr9vF,spotify:track:32NLJBaveYOK3fO3oTr9vF,https://api.spotify.com/v1/tracks/32NLJBaveYOK3fO3oTr9vF,https://api.spotify.com/v1/audio-analysis/32NLJBaveYOK3fO3oTr9vF,179147,4
0.494,0.915,1,-6.269,1,0.0848,0.000228,0.143,0.125,0.157,120.038,audio_features,6rpP8yjaUFXW85basqmW3s,spotify:track:6rpP8yjaUFXW85basqmW3s,https://api.spotify.com/v1/tracks/6rpP8yjaUFXW85basqmW3s,https://api.spotify.com/v1/audio-analysis/6rpP8yjaUFXW85basqmW3s,215797,4
0.531,0.972,0,-2.911,1,0.0931,0.00038,0.00407,0.11,0.655,74.914,audio_features,5jhY1n1cTKSxx8lEujMcAS,spotify:track:5jhY1n1cTKSxx8lEujMcAS,https://api.spotify.com/v1/tracks/5jhY1n1cTKSxx8lEujMcAS,https://api.spotify.com/v1/audio-analysis/5jhY1n1cTKSxx8lEujMcAS,194341,4
0.641,0.825,7,-5.243,1,0.068,0.000425,0.194,0.382,0.341,102.518,audio_features,1M31zIMamohkItOjLaBbtx,spotify:track:1M31zIMamohkItOjLaBbtx,https://api.spotify.com/v1/tracks/1M31zIMamohkItOjLaBbtx,https://api.spotify.com/v1/audio-analysis/1M31zIMamohkItOjLaBbtx,274098,4
0.563,0.835,1,-5.747,1,0.0318,0.00352,0.014,0.072,0.681,129.98,audio_features,0NJKX45ZZnGWyDcEnoH7C5,spotify:track:0NJKX45ZZnGWyDcEnoH7C5,https://api.spotify.com/v1/tracks/0NJKX45ZZnGWyDcEnoH7C5,https://api.spotify.com/v1/audio-analysis/0NJKX45ZZnGWyDcEnoH7C5,245468,4
0.32,0.953,11,-4.119,1,0.122,9.74e-05,0.0162,0.0857,0.143,85.43,audio_features,6IdyYbGg1jxiWhfwm2Ykjn,spotify:track:6IdyYbGg1jxiWhfwm2Ykjn,https://api.spotify.com/v1/tracks/6IdyYbGg1jxiWhfwm2Ykjn,https://api.spotify.com/v1/audio-analysis/6IdyYbGg1jxiWhfwm2Ykjn,262632,4
0.596,0.419,11,-6.939,0,0.027,0.231,0.0,0.101,0.171,109.901,audio_features,0b6fNjbiW4uF0W01GAfRVg,spotify:track:0b6fNjbiW4uF0W01GAfRVg,https://api.spotify.com/v1/tracks/0b6fNjbiW4uF0W01GAfRVg,https://api.spotify.com/v1/audio-analysis/0b6fNjbiW4uF0W01GAfRVg,187609,4
0.416,0.905,1,-4.159,0,0.0892,0.00113,0.0,0.0632,0.605,172.037,audio_features,1PVD8pnxk9bRaiBnGTJRA1,spotify:track:1PVD8pnxk9bRaiBnGTJRA1,https://api.spotify.com/v1/tracks/1PVD8pnxk9bRaiBnGTJRA1,https://api.spotify.com/v1/audio-analysis/1PVD8pnxk9bRaiBnGTJRA1,223406,4
0.425,0.897,4,-4.668,0,0.102,0.0014,1.41e-05,0.0922,0.0948,145.073,audio_features,7ylI3Csj3EG4HPVf11L2jz,spotify:track:7ylI3Csj3EG4HPVf11L2jz,https://api.spotify.com/v1/tracks/7ylI3Csj3EG4HPVf11L2jz,https://api.spotify.com/v1/audio-analysis/7ylI3Csj3EG4HPVf11L2jz,295775,4
0.32,0.884,4,-4.879,0,0.0609,5.59e-05,9.69e-05,0.349,0.288,167.119,audio_features,1Jz6GFrsgtyVwQtIUiHYMw,spotify:track:1Jz6GFrsgtyVwQtIUiHYMw,https://api.spotify.com/v1/tracks/1Jz6GFrsgtyVwQtIUiHYMw,https://api.spotify.com/v1/audio-analysis/1Jz6GFrsgtyVwQtIUiHYMw,238534,4
0.472,0.947,2,-3.124,1,0.204,0.000338,0.0,0.071,0.459,161.108,audio_features,12D1KLVjHdKiAckFi6ZEP1,spotify:track:12D1KLVjHdKiAckFi6ZEP1,https://api.spotify.com/v1/tracks/12D1KLVjHdKiAckFi6ZEP1,https://api.spotify.com/v1/audio-analysis/12D1KLVjHdKiAckFi6ZEP1,201403,4
0.541,0.968,8,-3.816,1,0.186,0.000967,0.00047,0.351,0.23,90.014,audio_features,13TI2bhTRld8pgk9xM8wm9,spotify:track:13TI2bhTRld8pgk9xM8wm9,https://api.spotify.com/v1/tracks/13TI2bhTRld8pgk9xM8wm9,https://api.spotify.com/v1/audio-analysis/13TI2bhTRld8pgk9xM8wm9,193122,4
0.446,0.84,11,-3.579,0,0.268,0.000253,5.84e-05,0.341,0.579,178.986,audio_features,5t3X72EbaFti38zPMlqeTC,spotify:track:5t3X72EbaFti38zPMlqeTC,https://api.spotify.com/v1/tracks/5t3X72EbaFti38zPMlqeTC,https://api.spotify.com/v1/audio-analysis/5t3X72EbaFti38zPMlqeTC,138142,4
0.489,0.884,1,-3.559,1,0.12,0.00029,0.000305,0.39,0.651,95.028,audio_features,4olevV9BVXIZpcI3g8E6kI,spotify:track:4olevV9BVXIZpcI3g8E6kI,https://api.spotify.com/v1/tracks/4olevV9BVXIZpcI3g8E6kI,https://api.spotify.com/v1/audio-analysis/4olevV9BVXIZpcI3g8E6kI,179225,4
0.563,0.924,0,-4.004,1,0.048,0.000926,0.0,0.341,0.734,133.997,audio_features,3cWQDKcIhP74CTfkxoCN0J,spotify:track:3cWQDKcIhP74CTfkxoCN0J,https://api.spotify.com/v1/tracks/3cWQDKcIhP74CTfkxoCN0J,https://api.spotify.com/v1/audio-analysis/3cWQDKcIhP74CTfkxoCN0J,197480,4
0.544,0.966,10,-4.812,0,0.0976,7.71e-05,0.0184,0.281,0.455,120.021,audio_features,6KxSEVnd0SYtk2QiOAnMIp,spotify:track:6KxSEVnd0SYtk2QiOAnMIp,https://api.spotify.com/v1/tracks/6KxSEVnd0SYtk2QiOAnMIp,https://api.spotify.com/v1/audio-analysis/6KxSEVnd0SYtk2QiOAnMIp,381068,4
0.376,0.907,3,-4.254,0,0.0609,0.00162,9.78e-06,0.093,0.0886,174.004,audio_features,54gHtLZx6LzToQBuHmIQHc,spotify:track:54gHtLZx6LzToQBuHmIQHc,https://api.spotify.com/v1/tracks/54gHtLZx6LzToQBuHmIQHc,https://api.spotify.com/v1/audio-analysis/54gHtLZx6LzToQBuHmIQHc,271516,4
0.49,0.955,5,-4.63,0,0.131,0.000195,3.2e-06,0.348,0.144,129.94,audio_features,3uAdXOqP7pbGh2eCJuGhd1,spotify:track:3uAdXOqP7pbGh2eCJuGhd1,https://api.spotify.com/v1/tracks/3uAdXOqP7pbGh2eCJuGhd1,https://api.spotify.com/v1/audio-analysis/3uAdXOqP7pbGh2eCJuGhd1,221061,4
0.464,0.872,8,-4.115,1,0.0643,0.00252,0.0,0.192,0.597,94.9,audio_features,3LwBBAvEa9qhajKoHlJi4z,spotify:track:3LwBBAvEa9qhajKoHlJi4z,https://api.spotify.com/v1/tracks/3LwBBAvEa9qhajKoHlJi4z,https://api.spotify.com/v1/audio-analysis/3LwBBAvEa9qhajKoHlJi4z,176066,4
0.403,0.755,8,-4.635,1,0.0438,0.0112,0.0,0.119,0.381,152.784,audio_features,7Csk3CTefKI9mEZvwNCjNX,spotify:track:7Csk3CTefKI9mEZvwNCjNX,https://api.spotify.com/v1/tracks/7Csk3CTefKI9mEZvwNCjNX,https://api.spotify.com/v1/audio-analysis/7Csk3CTefKI9mEZvwNCjNX,198522,4
0.527,0.745,5,-9.095,0,0.0429,0.00011,0.00107,0.663,0.485,131.041,audio_features,6t1WBBQsSDjYuZL2TglrEN,spotify:track:6t1WBBQsSDjYuZL2TglrEN,https://api.spotify.com/v1/tracks/6t1WBBQsSDjYuZL2TglrEN,https://api.spotify.com/v1/audio-analysis/6t1WBBQsSDjYuZL2TglrEN,242519,3
0.476,0.948,6,-4.868,0,0.0621,0.00426,0.126,0.0844,0.282,102.057,audio_features,4sOgK1FXdaCf2hsCtduj3C,spotify:track:4sOgK1FXdaCf2hsCtduj3C,https://api.spotify.com/v1/tracks/4sOgK1FXdaCf2hsCtduj3C,https://api.spotify.com/v1/audio-analysis/4sOgK1FXdaCf2hsCtduj3C,180530,4
0.422,0.726,0,-4.996,1,0.0408,2.86e-05,0.000541,0.554,0.328,120.057,audio_features,5zfSxKmqBSKTaZjVkvPkmA,spotify:track:5zfSxKmqBSKTaZjVkvPkmA,https://api.spotify.com/v1/tracks/5zfSxKmqBSKTaZjVkvPkmA,https://api.spotify.com/v1/audio-analysis/5zfSxKmqBSKTaZjVkvPkmA,156195,4
0.694,0.9,11,-4.547,0,0.0277,0.000284,0.0,0.0735,0.849,119.947,audio_features,5cHjWKnwhdfj1z7pSJJ4uD,spotify:track:5cHjWKnwhdfj1z7pSJJ4uD,https://api.spotify.com/v1/tracks/5cHjWKnwhdfj1z7pSJJ4uD,https://api.spotify.com/v1/audio-analysis/5cHjWKnwhdfj1z7pSJJ4uD,211000,4
0.24,0.676,2,-5.417,1,0.0538,0.00293,0.0189,0.0812,0.156,180.088,audio_features,3E9vgX9znf0o5m2IwKNCAj,spotify:track:3E9vgX9znf0o5m2IwKNCAj,https://api.spotify.com/v1/tracks/3E9vgX9znf0o5m2IwKNCAj,https://api.spotify.com/v1/audio-analysis/3E9vgX9znf0o5m2IwKNCAj,370465,3
0.318,0.977,4,-3.406,0,0.347,7.7e-05,0.0,0.0895,0.152,159.969,audio_features,23ZfzJ2uI17JXeZUJNgC6e,spotify:track:23ZfzJ2uI17JXeZUJNgC6e,https://api.spotify.com/v1/tracks/23ZfzJ2uI17JXeZUJNgC6e,https://api.spotify.com/v1/audio-analysis/23ZfzJ2uI17JXeZUJNgC6e,257799,4
0.355,0.931,1,-3.053,1,0.0678,1.73e-05,0.0861,0.147,0.466,78.213,audio_features,4OCcKzbevqDQlNdOmXSjAK,spotify:track:4OCcKzbevqDQlNdOmXSjAK,https://api.spotify.com/v1/tracks/4OCcKzbevqDQlNdOmXSjAK,https://api.spotify.com/v1/audio-analysis/4OCcKzbevqDQlNdOmXSjAK,197675,4
0.482,0.935,7,-3.804,1,0.17,0.000193,3.01e-05,0.141,0.482,146.895,audio_features,5ofXHXnmlZ4zqFWCo6oGOB,spotify:track:5ofXHXnmlZ4zqFWCo6oGOB,https://api.spotify.com/v1/tracks/5ofXHXnmlZ4zqFWCo6oGOB,https://api.spotify.com/v1/audio-analysis/5ofXHXnmlZ4zqFWCo6oGOB,192735,4
0.462,0.992,3,-3.096,0,0.0873,5.06e-05,0.000566,0.199,0.381,151.968,audio_features,1490WwKimLxIeRgejYGFU2,spotify:track:1490WwKimLxIeRgejYGFU2,https://api.spotify.com/v1/tracks/1490WwKimLxIeRgejYGFU2,https://api.spotify.com/v1/audio-analysis/1490WwKimLxIeRgejYGFU2,257969,4
0.423,0.962,0,-4.142,1,0.257,0.000328,0.0,0.224,0.419,160.972,audio_features,4GxFq0SoA0QOsocHvtHIvL,spotify:track:4GxFq0SoA0QOsocHvtHIvL,https://api.spotify.com/v1/tracks/4GxFq0SoA0QOsocHvtHIvL,https://api.spotify.com/v1/audio-analysis/4GxFq0SoA0QOsocHvtHIvL,210559,4
0.324,0.911,8,-5.084,1,0.061,1.93e-05,0.265,0.2,0.474,157.189,audio_features,7nqgVLMje8RzKrmNH2D6dg,spotify:track:7nqgVLMje8RzKrmNH2D6dg,https://api.spotify.com/v1/tracks/7nqgVLMje8RzKrmNH2D6dg,https://api.spotify.com/v1/audio-analysis/7nqgVLMje8RzKrmNH2D6dg,268744,4
0.409,0.884,1,-3.482,1,0.265,0.00487,0.0,0.326,0.579,196.051,audio_features,0DOb9eUpN4IdOavA586ABB,spotify:track:0DOb9eUpN4IdOavA586ABB,https://api.spotify.com/v1/tracks/0DOb9eUpN4IdOavA586ABB,https://api.spotify.com/v1/audio-analysis/0DOb9eUpN4IdOavA586ABB,173180,4
0.515,0.876,5,-4.66,1,0.0711,4.05e-05,2.73e-05,0.453,0.389,101.968,audio_features,6IMtQCeUaVg4K6pyk3LyBi,spotify:track:6IMtQCeUaVg4K6pyk3LyBi,https://api.spotify.com/v1/tracks/6IMtQCeUaVg4K6pyk3LyBi,https://api.spotify.com/v1/audio-analysis/6IMtQCeUaVg4K6pyk3LyBi,214710,4
0.314,0.993,11,-3.047,0,0.229,4.15e-05,2.92e-05,0.0466,0.231,172.289,audio_features,2LeoKjw81T6GWO18MxvGl1,spotify:track:2LeoKjw81T6GWO18MxvGl1,https://api.spotify.com/v1/tracks/2LeoKjw81T6GWO18MxvGl1,https://api.spotify.com/v1/audio-analysis/2LeoKjw81T6GWO18MxvGl1,139432,4
0.271,0.855,11,-3.226,0,0.0813,0.0408,0.0,0.278,0.492,149.593,audio_features,5j6F769jqaBlfBXSm5obT2,spotify:track:5j6F769jqaBlfBXSm5obT2,https://api.spotify.com/v1/tracks/5j6F769jqaBlfBXSm5obT2,https://api.spotify.com/v1/audio-analysis/5j6F769jqaBlfBXSm5obT2,196560,4
0.542,0.943,1,-3.688,1,0.202,4.34e-05,0.00197,0.392,0.584,166.036,audio_features,2cSr0CZ3q0kvCH6NKj0Pqr,spotify:track:2cSr0CZ3q0kvCH6NKj0Pqr,https://api.spotify.com/v1/tracks/2cSr0CZ3q0kvCH6NKj0Pqr,https://api.spotify.com/v1/audio-analysis/2cSr0CZ3q0kvCH6NKj0Pqr,143213,4
0.409,0.609,4,-7.164,1,0.0381,0.0311,0.000314,0.117,0.341,118.149,audio_features,0JedqBjEii51nak0kCLiVo,spotify:track:0JedqBjEii51nak0kCLiVo,https://api.spotify.com/v1/tracks/0JedqBjEii51nak0kCLiVo,https://api.spotify.com/v1/audio-analysis/0JedqBjEii51nak0kCLiVo,306707,3
0.491,0.829,3,-4.485,0,0.0564,0.00463,0.0,0.116,0.33,147.002,audio_features,0hCNHNnXTpUXsTpi7C8RsC,spotify:track:0hCNHNnXTpUXsTpi7C8RsC,https://api.spotify.com/v1/tracks/0hCNHNnXTpUXsTpi7C8RsC,https://api.spotify.com/v1/audio-analysis/0hCNHNnXTpUXsTpi7C8RsC,201110,4
0.201,0.806,8,-5.152,1,0.056,4.91e-05,0.00318,0.248,0.174,112.437,audio_features,4T5tvbFPk4pqxQYT78cADG,spotify:track:4T5tvbFPk4pqxQYT78cADG,https://api.spotify.com/v1/tracks/4T5tvbFPk4pqxQYT78cADG,https://api.spotify.com/v1/audio-analysis/4T5tvbFPk4pqxQYT78cADG,244234,4
0.371,0.969,1,-4.077,1,0.139,2.14e-05,0.0,0.724,0.321,159.945,audio_features,2zIh2Co85pom5yJ51yvMbO,spotify:track:2zIh2Co85pom5yJ51yvMbO,https://api.spotify.com/v1/tracks/2zIh2Co85pom5yJ51yvMbO,https://api.spotify.com/v1/audio-analysis/2zIh2Co85pom5yJ51yvMbO,192749,4
0.602,0.588,10,-9.184,0,0.0567,0.0796,0.779,0.0641,0.419,73.378,audio_features,7KGqf7g0G2tY67oczknrUN,spotify:track:7KGqf7g0G2tY67oczknrUN,https://api.spotify.com/v1/tracks/7KGqf7g0G2tY67oczknrUN,https://api.spotify.com/v1/audio-analysis/7KGqf7g0G2tY67oczknrUN,208910,4
0.284,0.83,2,-7.892,1,0.0425,0.19,0.47,0.389,0.363,70.271,audio_features,1nsSAObs1qdg5cRtzS9qCm,spotify:track:1nsSAObs1qdg5cRtzS9qCm,https://api.spotify.com/v1/tracks/1nsSAObs1qdg5cRtzS9qCm,https://api.spotify.com/v1/audio-analysis/1nsSAObs1qdg5cRtzS9qCm,264760,4
0.539,0.915,9,-4.361,0,0.0572,0.000643,0.00926,0.134,0.647,145.119,audio_features,5CT2OaJ5SHAUs96PjiCvAb,spotify:track:5CT2OaJ5SHAUs96PjiCvAb,https://api.spotify.com/v1/tracks/5CT2OaJ5SHAUs96PjiCvAb,https://api.spotify.com/v1/audio-analysis/5CT2OaJ5SHAUs96PjiCvAb,207601,4
0.481,0.869,0,-4.763,1,0.0403,0.233,0.763,0.415,0.705,99.999,audio_features,22dz0TTHjShdEitvI5J3xq,spotify:track:22dz0TTHjShdEitvI5J3xq,https://api.spotify.com/v1/tracks/22dz0TTHjShdEitvI5J3xq,https://api.spotify.com/v1/audio-analysis/22dz0TTHjShdEitvI5J3xq,240293,4
